c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,c,_,_,_,_,_,c,c,c,_,_,_,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,c
c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c
c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,c,c,c
c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
c,c,c,c,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
c,c,c,c,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_1,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,_,_,_,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_0_0,txc_1_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,_,_,_,_,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_0_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,_,_,_,_,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,_,_,_,c,_,_,_,_,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,_,_,c,_,_,_,_,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_1_0,txc_0_0,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_1_0,txc_0_0,txc_0_1,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,c,c,c,txc_1_0,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,c,_,_,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,_,c,_,_,_,_,c,c,c,c,c
c,c,c,c,txc_1_1,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,txc_0_0,txc_1_0,txc_1_0,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,_,_,_,_,c,_,_,_,_,_,c,c,_,_,_,c,_,_,_,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,txc_0_0,txc_0_0,txc_1_0,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,txc_0_0,txc_0_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,_,_,_,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,_,_,_,_,_,_,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,2,_,2,t,x,c,_,2,_,2,t,x,c,_,2,_,2,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c
c,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_1_0,txc_1_0,txc_0_1,txc_1_0,txc_1_1,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,_,2,t,x,c,_,2,_,2,t,x,c,_,2,_,2,.,c,_,_,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c
d,txc_0_1,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_0_0,c,_,_,_,c,c,c,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,_,_,_,c,c,c,c
d,txc_1_0,txc_1_0,txc_1_1,txc_1_0,txc_1_1,txc_1_0,txc_1_0,txc_1_0,txc_0_1,txc_0_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,2,.,.,.,.,.,c,_,_,_,c,c,c,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,_,_,c,_,_,c,c,c,c,c,c,c,c,c,_,_,_,c,_,_,c,c,c,c
d,txc_0_0,txc_0_1,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,x,c,_,2,_,2,c,_,_,_,c,c,c,_,_,_,_,_,_,_,_,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,c,c,c,c,c,c,c,_,_,c,c,_,_,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c
d,txc_0_0,txc_1_0,txc_0_0,txc_1_0,txc_1_0,txc_0_1,txc_0_0,txc_1_0,txc_1_1,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,2,_,2,.,.,.,c,_,_,_,c,c,c,_,_,_,_,_,_,_,_,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,_,_,_,_,_,c,c,_,_,_,c,_,c,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c
d,c,txc_0_0,txc_1_0,txc_0_1,txc_1_0,txc_1_0,txc_0_1,txc_1_0,txc_1_0,txc_0_1,txc_0_0,txc_0_0,txc_1_0,txc_0_0,txc_0_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,_,2,_,2,.,t,x,c,_,2,_,2,c,_,_,_,c,c,c,_,_,_,_,_,_,_,_,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,_,_,_,_,_,c,c,_,_,_,c,_,_,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c
c,c,c,txc_1_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,c,_,2,_,2,.,c,_,_,_,c,c,c,c,c,_,_,_,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c
c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c
c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_0_0,txc_0_0,txc_0_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c
c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,c,c,c,c
c,c,_,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c
c,c,_,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,txc_1_0,txc_1_0,txc_1_0,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,_,txc_1_0,txc_1_0,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,_,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c
c,c,_,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,_,txc_1_0,txc_1_0,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c
c,c,_,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,_,txc_1_0,txc_1_0,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,_,txc_1_0,txc_1_0,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,_,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,_,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,_,_,_,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,_,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,_,_,_,c,_,_,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,_,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,_,_,_,_,_,_,_,_,_,_,c,_,_,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,_,_,_,_,_,_,_,_,_,_,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,_,_,_,_,_,_,_,_,_,_,_,_,_,_,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,_,_,_,_,_,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
c,c,c,c,c,c,c,c,c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,txc_1_0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
