t,.,.,.,.,.,.,.,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_b10,.,.,.,.,pl_b9,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_b13,.,.,.,.,.,pl_b10,pl_b14,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_b13,pl_b14,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_b14,pl_b13,pl_b11,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_b13,pl_b13,pl_b11,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_b13,pl_b14,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_b13,pl_b14,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,pl_t1,t,t,t,pl_b11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,pl_t1,pl_t1,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,pl_t1,pl_t1,pl_t1,.,vp_185,.,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,pl_t2,t,t,t,.,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,vp_191,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
t,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,pl_t2,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,.,.,.,.,.,.,.,.,.,t
